load_time,source_desc,year,freq_desc,reference_period_desc,begin_code,week_ending,agg_level_desc,domain_desc,state_alpha,region_desc,commodity_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domaincat_desc,class_desc,Value,coproducts
2017-03-01,SURVEY,2016,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",87266,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",83643,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",91945,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",84916,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",88177,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",84034,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",89125,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",87793,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",86725,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",86227,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",84092,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",89092,CORN GLUTEN MEAL
2017-03-01,SURVEY,2016,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",383131,DDG
2017-03-01,SURVEY,2016,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",367436,DDG
2017-03-01,SURVEY,2016,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",384739,DDG
2017-03-01,SURVEY,2016,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",374750,DDG
2017-03-01,SURVEY,2016,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",411467,DDG
2017-03-01,SURVEY,2016,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",392438,DDG
2017-03-01,SURVEY,2016,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",404758,DDG
2017-03-01,SURVEY,2016,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",428748,DDG
2017-03-01,SURVEY,2016,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",398124,DDG
2017-03-01,SURVEY,2016,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",448355,DDG
2017-03-01,SURVEY,2016,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",423892,DDG
2017-03-01,SURVEY,2016,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, (EXCL SOLUBLES)",442824,DDG
2017-03-01,SURVEY,2016,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1905165,DDGS
2017-03-01,SURVEY,2016,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1795472,DDGS
2017-03-01,SURVEY,2016,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1919507,DDGS
2017-03-01,SURVEY,2016,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1717024,DDGS
2017-03-01,SURVEY,2016,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1845238,DDGS
2017-03-01,SURVEY,2016,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1893816,DDGS
2017-03-01,SURVEY,2016,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",2047520,DDGS
2017-03-01,SURVEY,2016,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",2072699,DDGS
2017-03-01,SURVEY,2016,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1964214,DDGS
2017-03-01,SURVEY,2016,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1927282,DDGS
2017-03-01,SURVEY,2016,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",1995252,DDGS
2017-03-01,SURVEY,2016,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, DRIED, INCL SOLUBLES - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, DRIED, INCL SOLUBLES",2095550,DDGS
2017-03-01,SURVEY,2016,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",454248,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",401370,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",456256,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",429972,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",425343,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",360904,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",359613,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",353754,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",375641,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",376028,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",389038,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, 40 - 64 PCT MOISTURE",434498,"DDG, WET 40-64 MST"
2017-03-01,SURVEY,2016,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1313632,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1249676,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1320322,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1264745,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1234315,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1220639,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1228286,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1230155,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1194344,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1288256,"DDG, WET 65 MST"
2017-03-01,SURVEY,2016,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),"DISTILLERS GRAINS, WET, GE 65 PCT MOISTURE",1281029,"DDG, WET 65 MST"
